plang,prompt_id,category,level,target_smells,syntax_ok,n_error_nodes,loc,n_smells,smells_found,target_covered,target_hit,model,lang
python,message_chains_basic_003,message_chains,basic,Message Chains,1,0,15,1,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,message_chains_basic_004,message_chains,basic,Message Chains,1,0,7,0,,0,,starcoder2-7b,zh
python,message_chains_basic_005,message_chains,basic,Message Chains,1,0,8,0,,0,,starcoder2-7b,zh
python,message_chains_basic_006,message_chains,basic,Message Chains,1,0,22,3,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,message_chains_intermediate_001,message_chains,intermediate,Message Chains,1,0,24,0,,0,,starcoder2-7b,zh
python,message_chains_intermediate_002,message_chains,intermediate,Message Chains,1,0,10,0,,0,,starcoder2-7b,zh
python,message_chains_intermediate_003,message_chains,intermediate,Message Chains,1,0,5,0,,0,,starcoder2-7b,zh
python,message_chains_intermediate_004,message_chains,intermediate,Message Chains,1,0,16,1,Long Parameter List,0,,starcoder2-7b,zh
python,message_chains_intermediate_005,message_chains,intermediate,Message Chains,0,3,23,2,Long Method;Long Parameter List,0,,starcoder2-7b,zh
python,middle_man_advanced_001,middle_man,advanced,Middle Man,1,0,14,0,,0,,starcoder2-7b,zh
python,middle_man_advanced_002,middle_man,advanced,Middle Man,1,0,16,0,,0,,starcoder2-7b,zh
python,middle_man_advanced_003,middle_man,advanced,Middle Man,1,0,23,1,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,middle_man_advanced_004,middle_man,advanced,Middle Man,1,0,15,1,Long Parameter List,0,,starcoder2-7b,zh
python,middle_man_advanced_005,middle_man,advanced,Middle Man,1,0,16,0,,0,,starcoder2-7b,zh
python,middle_man_basic_001,middle_man,basic,Middle Man,1,0,12,0,,0,,starcoder2-7b,zh
python,middle_man_basic_002,middle_man,basic,Middle Man,1,0,11,0,,0,,starcoder2-7b,zh
python,middle_man_basic_003,middle_man,basic,Middle Man,1,0,9,0,,0,,starcoder2-7b,zh
python,middle_man_basic_004,middle_man,basic,Middle Man,1,0,7,0,,0,,starcoder2-7b,zh
python,middle_man_basic_005,middle_man,basic,Middle Man,1,0,26,0,,0,,starcoder2-7b,zh
python,middle_man_basic_006,middle_man,basic,Middle Man,1,0,12,0,,0,,starcoder2-7b,zh
python,middle_man_intermediate_001,middle_man,intermediate,Middle Man,1,0,10,0,,0,,starcoder2-7b,zh
python,middle_man_intermediate_002,middle_man,intermediate,Middle Man,1,0,13,1,Long Parameter List,0,,starcoder2-7b,zh
python,middle_man_intermediate_003,middle_man,intermediate,Middle Man,1,0,13,0,,0,,starcoder2-7b,zh
python,middle_man_intermediate_004,middle_man,intermediate,Middle Man,1,0,55,1,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,middle_man_intermediate_005,middle_man,intermediate,Middle Man,1,0,11,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_advanced_001,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,25,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_advanced_002,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,29,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_advanced_003,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,32,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_advanced_004,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,38,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_advanced_005,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,25,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_basic_001,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,43,4,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,parallel_inheritance_basic_002,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,34,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_basic_003,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,23,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_basic_004,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,26,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_basic_005,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,39,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_basic_006,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,43,4,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,parallel_inheritance_intermediate_001,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,138,9,Long Parameter List,0,,starcoder2-7b,zh
python,parallel_inheritance_intermediate_002,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,40,2,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,parallel_inheritance_intermediate_003,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,30,1,Long Parameter List,0,,starcoder2-7b,zh
python,parallel_inheritance_intermediate_004,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,73,0,,0,,starcoder2-7b,zh
python,parallel_inheritance_intermediate_005,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,25,3,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_advanced_001,primitive_obsession,advanced,Primitive Obsession,1,0,13,1,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_advanced_002,primitive_obsession,advanced,Primitive Obsession,1,0,14,1,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_advanced_003,primitive_obsession,advanced,Primitive Obsession,1,0,14,1,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_advanced_004,primitive_obsession,advanced,Primitive Obsession,1,0,24,8,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,primitive_obsession_advanced_005,primitive_obsession,advanced,Primitive Obsession,1,0,13,1,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_advanced_006,primitive_obsession,advanced,Primitive Obsession,1,0,14,1,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_basic_001,primitive_obsession,basic,Primitive Obsession,1,0,86,7,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_basic_002,primitive_obsession,basic,Primitive Obsession,1,0,11,4,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,primitive_obsession_basic_003,primitive_obsession,basic,Primitive Obsession,1,0,2,0,,0,,starcoder2-7b,zh
python,primitive_obsession_basic_004,primitive_obsession,basic,Primitive Obsession,1,0,5,0,,0,,starcoder2-7b,zh
python,primitive_obsession_basic_005,primitive_obsession,basic,Primitive Obsession,1,0,10,0,,0,,starcoder2-7b,zh
python,primitive_obsession_basic_006,primitive_obsession,basic,Primitive Obsession,1,0,80,40,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,primitive_obsession_intermediate_001,primitive_obsession,intermediate,Primitive Obsession,1,0,13,2,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,primitive_obsession_intermediate_002,primitive_obsession,intermediate,Primitive Obsession,1,0,14,2,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,primitive_obsession_intermediate_003,primitive_obsession,intermediate,Primitive Obsession,1,0,29,2,Long Parameter List,0,,starcoder2-7b,zh
python,primitive_obsession_intermediate_004,primitive_obsession,intermediate,Primitive Obsession,1,0,12,7,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,primitive_obsession_intermediate_005,primitive_obsession,intermediate,Primitive Obsession,1,0,18,3,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,primitive_obsession_intermediate_006,primitive_obsession,intermediate,Primitive Obsession,1,0,13,2,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,refused_bequest_advanced_001,refused_bequest,advanced,Refused Bequest,1,0,14,0,,0,,starcoder2-7b,zh
python,refused_bequest_advanced_002,refused_bequest,advanced,Refused Bequest,1,0,38,0,,0,,starcoder2-7b,zh
python,refused_bequest_advanced_003,refused_bequest,advanced,Refused Bequest,1,0,10,0,,0,,starcoder2-7b,zh
python,refused_bequest_advanced_004,refused_bequest,advanced,Refused Bequest,1,0,9,0,,0,,starcoder2-7b,zh
python,refused_bequest_advanced_005,refused_bequest,advanced,Refused Bequest,1,0,13,0,,0,,starcoder2-7b,zh
python,refused_bequest_basic_001,refused_bequest,basic,Refused Bequest,1,0,13,0,,0,,starcoder2-7b,zh
python,refused_bequest_basic_002,refused_bequest,basic,Refused Bequest,1,0,5,0,,0,,starcoder2-7b,zh
python,refused_bequest_basic_003,refused_bequest,basic,Refused Bequest,1,0,10,0,,0,,starcoder2-7b,zh
python,refused_bequest_basic_004,refused_bequest,basic,Refused Bequest,1,0,9,0,,0,,starcoder2-7b,zh
python,refused_bequest_basic_005,refused_bequest,basic,Refused Bequest,1,0,32,2,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,refused_bequest_basic_006,refused_bequest,basic,Refused Bequest,1,0,13,0,,0,,starcoder2-7b,zh
python,refused_bequest_intermediate_001,refused_bequest,intermediate,Refused Bequest,1,0,32,0,,0,,starcoder2-7b,zh
python,refused_bequest_intermediate_002,refused_bequest,intermediate,Refused Bequest,1,0,27,0,,0,,starcoder2-7b,zh
python,refused_bequest_intermediate_003,refused_bequest,intermediate,Refused Bequest,1,0,13,0,,0,,starcoder2-7b,zh
python,refused_bequest_intermediate_004,refused_bequest,intermediate,Refused Bequest,1,0,7,0,,0,,starcoder2-7b,zh
python,refused_bequest_intermediate_005,refused_bequest,intermediate,Refused Bequest,1,0,11,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_advanced_001,shotgun_surgery,advanced,Shotgun Surgery,1,0,56,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_advanced_002,shotgun_surgery,advanced,Shotgun Surgery,1,0,52,2,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,shotgun_surgery_advanced_003,shotgun_surgery,advanced,Shotgun Surgery,1,0,50,3,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,shotgun_surgery_advanced_004,shotgun_surgery,advanced,Shotgun Surgery,1,0,50,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_advanced_005,shotgun_surgery,advanced,Shotgun Surgery,1,0,85,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_basic_001,shotgun_surgery,basic,Shotgun Surgery,1,0,34,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_basic_002,shotgun_surgery,basic,Shotgun Surgery,1,0,43,3,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,shotgun_surgery_basic_003,shotgun_surgery,basic,Shotgun Surgery,1,0,48,2,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,shotgun_surgery_basic_004,shotgun_surgery,basic,Shotgun Surgery,1,0,27,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_basic_005,shotgun_surgery,basic,Shotgun Surgery,1,0,30,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_basic_006,shotgun_surgery,basic,Shotgun Surgery,1,0,34,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_intermediate_001,shotgun_surgery,intermediate,Shotgun Surgery,1,0,31,1,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,shotgun_surgery_intermediate_002,shotgun_surgery,intermediate,Shotgun Surgery,1,0,32,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_intermediate_003,shotgun_surgery,intermediate,Shotgun Surgery,1,0,39,6,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,shotgun_surgery_intermediate_004,shotgun_surgery,intermediate,Shotgun Surgery,1,0,53,0,,0,,starcoder2-7b,zh
python,shotgun_surgery_intermediate_005,shotgun_surgery,intermediate,Shotgun Surgery,1,0,39,1,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,speculative_generality_advanced_001,speculative_generality,advanced,Speculative Generality,1,0,74,3,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,speculative_generality_advanced_002,speculative_generality,advanced,Speculative Generality,1,0,4,0,,0,,starcoder2-7b,zh
python,speculative_generality_advanced_003,speculative_generality,advanced,Speculative Generality,1,0,51,4,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,speculative_generality_advanced_004,speculative_generality,advanced,Speculative Generality,1,0,29,0,,0,,starcoder2-7b,zh
python,speculative_generality_advanced_005,speculative_generality,advanced,Speculative Generality,1,0,74,3,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,speculative_generality_basic_001,speculative_generality,basic,Speculative Generality,1,0,16,0,,0,,starcoder2-7b,zh
python,speculative_generality_basic_002,speculative_generality,basic,Speculative Generality,1,0,26,0,,0,,starcoder2-7b,zh
python,speculative_generality_basic_003,speculative_generality,basic,Speculative Generality,1,0,67,6,Long Method;Magic Numbers/Strings;Switch Statements,0,,starcoder2-7b,zh
python,speculative_generality_basic_004,speculative_generality,basic,Speculative Generality,1,0,38,1,Switch Statements,0,,starcoder2-7b,zh
python,speculative_generality_basic_005,speculative_generality,basic,Speculative Generality,1,0,52,5,Long Method;Switch Statements,0,,starcoder2-7b,zh
python,speculative_generality_basic_006,speculative_generality,basic,Speculative Generality,1,0,16,0,,0,,starcoder2-7b,zh
python,speculative_generality_intermediate_001,speculative_generality,intermediate,Speculative Generality,1,0,31,1,Switch Statements,0,,starcoder2-7b,zh
python,speculative_generality_intermediate_002,speculative_generality,intermediate,Speculative Generality,1,0,34,8,Magic Numbers/Strings,0,,starcoder2-7b,zh
python,speculative_generality_intermediate_003,speculative_generality,intermediate,Speculative Generality,1,0,42,0,,0,,starcoder2-7b,zh
python,speculative_generality_intermediate_004,speculative_generality,intermediate,Speculative Generality,1,0,39,0,,0,,starcoder2-7b,zh
python,speculative_generality_intermediate_005,speculative_generality,intermediate,Speculative Generality,1,0,10,0,,0,,starcoder2-7b,zh
python,switch_statements_advanced_001,switch_statements,advanced,Switch Statements,1,0,154,60,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,starcoder2-7b,zh
python,switch_statements_advanced_002,switch_statements,advanced,Switch Statements,1,0,37,5,Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,starcoder2-7b,zh
python,switch_statements_advanced_003,switch_statements,advanced,Switch Statements,1,0,5,1,Long Parameter List,1,0,starcoder2-7b,zh
python,switch_statements_advanced_004,switch_statements,advanced,Switch Statements,1,0,35,2,Long Method;Long Parameter List,1,0,starcoder2-7b,zh
python,switch_statements_advanced_005,switch_statements,advanced,Switch Statements,1,0,18,2,Long Method;Long Parameter List,1,0,starcoder2-7b,zh
python,switch_statements_advanced_006,switch_statements,advanced,Switch Statements,1,0,154,60,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,starcoder2-7b,zh
python,switch_statements_basic_001,switch_statements,basic,Switch Statements,1,0,13,1,Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_basic_002,switch_statements,basic,Switch Statements,1,0,13,5,Magic Numbers/Strings;Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_basic_003,switch_statements,basic,Switch Statements,1,0,19,2,Long Method;Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_basic_004,switch_statements,basic,Switch Statements,1,0,13,1,Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_basic_005,switch_statements,basic,Switch Statements,1,0,13,4,Magic Numbers/Strings;Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_basic_006,switch_statements,basic,Switch Statements,1,0,49,36,Long Method;Magic Numbers/Strings;Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_intermediate_001,switch_statements,intermediate,Switch Statements,1,0,150,10,Long Method;Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_intermediate_002,switch_statements,intermediate,Switch Statements,1,0,144,4,Long Method;Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_intermediate_003,switch_statements,intermediate,Switch Statements,1,0,71,2,Long Method;Switch Statements,1,1,starcoder2-7b,zh
python,switch_statements_intermediate_004,switch_statements,intermediate,Switch Statements,1,0,13,0,,1,0,starcoder2-7b,zh
python,switch_statements_intermediate_005,switch_statements,intermediate,Switch Statements,1,0,13,0,,1,0,starcoder2-7b,zh
python,switch_statements_intermediate_006,switch_statements,intermediate,Switch Statements,1,0,150,10,Long Method;Switch Statements,1,1,starcoder2-7b,zh
python,temporary_field_advanced_001,temporary_field,advanced,Temporary Field,1,0,15,1,Long Parameter List,0,,starcoder2-7b,zh
python,temporary_field_advanced_002,temporary_field,advanced,Temporary Field,1,0,12,1,Long Parameter List,0,,starcoder2-7b,zh
python,temporary_field_advanced_003,temporary_field,advanced,Temporary Field,1,0,41,0,,0,,starcoder2-7b,zh
python,temporary_field_advanced_004,temporary_field,advanced,Temporary Field,1,0,11,1,Long Parameter List,0,,starcoder2-7b,zh
python,temporary_field_advanced_005,temporary_field,advanced,Temporary Field,1,0,15,1,Long Parameter List,0,,starcoder2-7b,zh
python,temporary_field_basic_001,temporary_field,basic,Temporary Field,1,0,69,0,,0,,starcoder2-7b,zh
python,temporary_field_basic_002,temporary_field,basic,Temporary Field,1,0,22,3,Long Method;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,temporary_field_basic_003,temporary_field,basic,Temporary Field,1,0,14,0,,0,,starcoder2-7b,zh
python,temporary_field_basic_004,temporary_field,basic,Temporary Field,1,0,23,0,,0,,starcoder2-7b,zh
python,temporary_field_basic_005,temporary_field,basic,Temporary Field,1,0,15,0,,0,,starcoder2-7b,zh
python,temporary_field_basic_006,temporary_field,basic,Temporary Field,1,0,69,0,,0,,starcoder2-7b,zh
python,temporary_field_intermediate_001,temporary_field,intermediate,Temporary Field,1,0,32,1,God Class / Large Class,0,,starcoder2-7b,zh
python,temporary_field_intermediate_002,temporary_field,intermediate,Temporary Field,1,0,17,2,Long Parameter List;Magic Numbers/Strings,0,,starcoder2-7b,zh
python,temporary_field_intermediate_003,temporary_field,intermediate,Temporary Field,1,0,23,1,Long Parameter List,0,,starcoder2-7b,zh
python,temporary_field_intermediate_004,temporary_field,intermediate,Temporary Field,1,0,28,1,Long Parameter List,0,,starcoder2-7b,zh
python,temporary_field_intermediate_005,temporary_field,intermediate,Temporary Field,1,0,20,0,,0,,starcoder2-7b,zh
python,alternative_classes_different_interfaces_advanced_001,alternative_classes_different_interfaces,advanced,Alternative Classes with Different Interfaces,1,0,11,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_advanced_002,alternative_classes_different_interfaces,advanced,Alternative Classes with Different Interfaces,1,0,16,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_advanced_003,alternative_classes_different_interfaces,advanced,Alternative Classes with Different Interfaces,1,0,19,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_advanced_004,alternative_classes_different_interfaces,advanced,Alternative Classes with Different Interfaces,1,0,25,4,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_advanced_005,alternative_classes_different_interfaces,advanced,Alternative Classes with Different Interfaces,1,0,24,1,Long Parameter List,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_basic_001,alternative_classes_different_interfaces,basic,Alternative Classes with Different Interfaces,1,0,22,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_basic_002,alternative_classes_different_interfaces,basic,Alternative Classes with Different Interfaces,1,0,23,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_basic_003,alternative_classes_different_interfaces,basic,Alternative Classes with Different Interfaces,1,0,20,2,Long Parameter List,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_basic_004,alternative_classes_different_interfaces,basic,Alternative Classes with Different Interfaces,1,0,23,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_basic_005,alternative_classes_different_interfaces,basic,Alternative Classes with Different Interfaces,1,0,12,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_basic_006,alternative_classes_different_interfaces,basic,Alternative Classes with Different Interfaces,1,0,22,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_intermediate_001,alternative_classes_different_interfaces,intermediate,Alternative Classes with Different Interfaces,1,0,19,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_intermediate_002,alternative_classes_different_interfaces,intermediate,Alternative Classes with Different Interfaces,1,0,25,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_intermediate_003,alternative_classes_different_interfaces,intermediate,Alternative Classes with Different Interfaces,1,0,17,0,,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_intermediate_004,alternative_classes_different_interfaces,intermediate,Alternative Classes with Different Interfaces,1,0,49,6,Long Method;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,alternative_classes_different_interfaces_intermediate_005,alternative_classes_different_interfaces,intermediate,Alternative Classes with Different Interfaces,1,0,28,0,,0,,yi-coder-1.5b,en
python,comments_smell_advanced_001,comments_smell,advanced,Comments (as smell indicator),0,1,124,1,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,comments_smell_advanced_002,comments_smell,advanced,Comments (as smell indicator),1,0,1,0,,0,,yi-coder-1.5b,en
python,comments_smell_advanced_003,comments_smell,advanced,Comments (as smell indicator),1,0,107,44,Long Method;Magic Numbers/Strings;Switch Statements,0,,yi-coder-1.5b,en
python,comments_smell_advanced_004,comments_smell,advanced,Comments (as smell indicator),1,0,32,2,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,comments_smell_basic_001,comments_smell,basic,Comments (as smell indicator),1,0,17,1,Long Method,0,,yi-coder-1.5b,en
python,comments_smell_basic_002,comments_smell,basic,Comments (as smell indicator),1,0,40,0,,0,,yi-coder-1.5b,en
python,comments_smell_basic_003,comments_smell,basic,Comments (as smell indicator),1,0,12,1,Long Method,0,,yi-coder-1.5b,en
python,comments_smell_basic_004,comments_smell,basic,Comments (as smell indicator),1,0,9,1,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,comments_smell_basic_005,comments_smell,basic,Comments (as smell indicator),1,0,23,0,,0,,yi-coder-1.5b,en
python,comments_smell_intermediate_001,comments_smell,intermediate,Comments (as smell indicator),1,0,36,3,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,comments_smell_intermediate_002,comments_smell,intermediate,Comments (as smell indicator),1,0,24,6,Long Method;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,comments_smell_intermediate_003,comments_smell,intermediate,Comments (as smell indicator),1,0,25,1,Long Method,0,,yi-coder-1.5b,en
python,comments_smell_intermediate_004,comments_smell,intermediate,Comments (as smell indicator),1,0,23,3,Long Method;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,comments_smell_intermediate_005,comments_smell,intermediate,Comments (as smell indicator),1,0,35,0,,0,,yi-coder-1.5b,en
python,data_class_advanced_001,data_class,advanced,Data Class,1,0,57,1,God Class / Large Class,0,,yi-coder-1.5b,en
python,data_class_advanced_002,data_class,advanced,Data Class,1,0,74,3,God Class / Large Class;Long Method;Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_advanced_003,data_class,advanced,Data Class,1,0,58,2,God Class / Large Class;Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_advanced_004,data_class,advanced,Data Class,1,0,44,1,God Class / Large Class,0,,yi-coder-1.5b,en
python,data_class_advanced_005,data_class,advanced,Data Class,1,0,29,1,Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_basic_001,data_class,basic,Data Class,1,0,24,0,,0,,yi-coder-1.5b,en
python,data_class_basic_002,data_class,basic,Data Class,1,0,22,1,Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_basic_003,data_class,basic,Data Class,1,0,27,2,God Class / Large Class;Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_basic_004,data_class,basic,Data Class,1,0,17,1,Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_basic_005,data_class,basic,Data Class,1,0,12,1,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_class_basic_006,data_class,basic,Data Class,1,0,24,0,,0,,yi-coder-1.5b,en
python,data_class_intermediate_001,data_class,intermediate,Data Class,1,0,34,2,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_class_intermediate_002,data_class,intermediate,Data Class,1,0,23,1,Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_intermediate_003,data_class,intermediate,Data Class,1,0,65,2,God Class / Large Class;Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_intermediate_004,data_class,intermediate,Data Class,1,0,26,1,Long Parameter List,0,,yi-coder-1.5b,en
python,data_class_intermediate_005,data_class,intermediate,Data Class,1,0,40,2,God Class / Large Class;Long Parameter List,0,,yi-coder-1.5b,en
python,data_clumps_advanced_001,data_clumps,advanced,Data Clumps,1,0,26,2,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_advanced_002,data_clumps,advanced,Data Clumps,1,0,34,2,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_advanced_003,data_clumps,advanced,Data Clumps,1,0,27,6,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_advanced_004,data_clumps,advanced,Data Clumps,1,0,41,1,Long Parameter List,0,,yi-coder-1.5b,en
python,data_clumps_advanced_005,data_clumps,advanced,Data Clumps,1,0,26,2,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_advanced_006,data_clumps,advanced,Data Clumps,1,0,34,2,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_basic_001,data_clumps,basic,Data Clumps,1,0,14,0,,0,,yi-coder-1.5b,en
python,data_clumps_basic_002,data_clumps,basic,Data Clumps,1,0,14,0,,0,,yi-coder-1.5b,en
python,data_clumps_basic_003,data_clumps,basic,Data Clumps,0,3,18,7,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_basic_004,data_clumps,basic,Data Clumps,1,0,32,15,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_basic_005,data_clumps,basic,Data Clumps,1,0,45,2,Long Parameter List,0,,yi-coder-1.5b,en
python,data_clumps_basic_006,data_clumps,basic,Data Clumps,1,0,16,6,Long Method;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_intermediate_001,data_clumps,intermediate,Data Clumps,1,0,40,11,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_intermediate_002,data_clumps,intermediate,Data Clumps,1,0,34,6,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_intermediate_003,data_clumps,intermediate,Data Clumps,1,0,50,7,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_intermediate_004,data_clumps,intermediate,Data Clumps,1,0,15,2,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_intermediate_005,data_clumps,intermediate,Data Clumps,1,0,33,9,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,data_clumps_intermediate_006,data_clumps,intermediate,Data Clumps,1,0,40,11,Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,dead_code_advanced_001,dead_code,advanced,Dead Code,1,0,40,1,Long Parameter List,0,,yi-coder-1.5b,en
python,dead_code_advanced_002,dead_code,advanced,Dead Code,1,0,42,0,,0,,yi-coder-1.5b,en
python,dead_code_advanced_003,dead_code,advanced,Dead Code,1,0,38,4,Magic Numbers/Strings,0,,yi-coder-1.5b,en
python,dead_code_advanced_004,dead_code,advanced,Dead Code,1,0,47,0,,0,,yi-coder-1.5b,en
