prompt_id,category,level,domain,target_smells,syntax_ok,loc,cc_max,mi,ruff_total,undefined_name,unused_var,n_smells,smells_found,target_covered,target_hit,model,lang
middle_man_intermediate_003,middle_man,intermediate,Scientific Computing,Middle Man,1,63,2,100.0,0,0,0,75,Duplicated Code;Middle Man;Speculative Generality,1,1,yi-coder-1.5b,zh
middle_man_intermediate_004,middle_man,intermediate,General Software,Middle Man,1,18,2,100.0,1,1,0,6,Duplicated Code;Global State;Middle Man,1,1,yi-coder-1.5b,zh
middle_man_intermediate_005,middle_man,intermediate,E-commerce,Middle Man,1,20,3,64.66,2,2,0,1,Temporary Field,1,0,yi-coder-1.5b,zh
parallel_inheritance_advanced_001,parallel_inheritance,advanced,Finance,Parallel Inheritance Hierarchies,1,91,3,73.03,0,0,0,47,Data Class;Data Clumps;Duplicated Code;Global State;Long Parameter List;Magic Numbers/Strings;Refused Bequest,1,0,yi-coder-1.5b,zh
parallel_inheritance_advanced_002,parallel_inheritance,advanced,Healthcare,Parallel Inheritance Hierarchies,1,31,2,100.0,4,0,0,27,Data Class;Data Clumps;Duplicated Code;Lazy Class;Long Parameter List,1,0,yi-coder-1.5b,zh
parallel_inheritance_advanced_003,parallel_inheritance,advanced,Scientific Computing,Parallel Inheritance Hierarchies,1,41,2,100.0,1,0,1,12,Dead Code;Duplicated Code;Lazy Class,1,0,yi-coder-1.5b,zh
parallel_inheritance_advanced_004,parallel_inheritance,advanced,General Software,Parallel Inheritance Hierarchies,1,49,2,85.33,0,0,0,26,Data Class;Duplicated Code;Global State;Lazy Class;Magic Numbers/Strings;Refused Bequest,1,0,yi-coder-1.5b,zh
parallel_inheritance_advanced_005,parallel_inheritance,advanced,E-commerce,Parallel Inheritance Hierarchies,1,91,3,73.03,0,0,0,47,Data Class;Data Clumps;Duplicated Code;Global State;Long Parameter List;Magic Numbers/Strings;Refused Bequest,1,0,yi-coder-1.5b,zh
parallel_inheritance_basic_001,parallel_inheritance,basic,E-commerce,Parallel Inheritance Hierarchies,1,73,2,100.0,4,0,0,36,Duplicated Code;Global State;Lazy Class;Parallel Inheritance Hierarchies,1,1,yi-coder-1.5b,zh
parallel_inheritance_basic_002,parallel_inheritance,basic,Finance,Parallel Inheritance Hierarchies,1,56,2,66.12,0,0,0,21,Data Class;Data Clumps;Duplicated Code;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
parallel_inheritance_basic_003,parallel_inheritance,basic,Healthcare,Parallel Inheritance Hierarchies,1,61,3,100.0,0,0,0,14,Duplicated Code;Global State;Long Parameter List,1,0,yi-coder-1.5b,zh
parallel_inheritance_basic_004,parallel_inheritance,basic,Scientific Computing,Parallel Inheritance Hierarchies,1,33,3,100.0,0,0,0,7,Duplicated Code;Lazy Class,1,0,yi-coder-1.5b,zh
parallel_inheritance_basic_005,parallel_inheritance,basic,General Software,Parallel Inheritance Hierarchies,1,41,2,100.0,0,0,0,13,Duplicated Code;Middle Man,1,0,yi-coder-1.5b,zh
parallel_inheritance_basic_006,parallel_inheritance,basic,E-commerce,Parallel Inheritance Hierarchies,1,73,2,100.0,4,0,0,36,Duplicated Code;Global State;Lazy Class;Parallel Inheritance Hierarchies,1,1,yi-coder-1.5b,zh
parallel_inheritance_intermediate_001,parallel_inheritance,intermediate,Finance,Parallel Inheritance Hierarchies,1,61,2,50.75,0,0,0,51,Data Class;Data Clumps;Duplicated Code;Long Parameter List,1,0,yi-coder-1.5b,zh
parallel_inheritance_intermediate_002,parallel_inheritance,intermediate,Healthcare,Parallel Inheritance Hierarchies,1,64,2,64.94,0,0,0,26,Duplicated Code;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
parallel_inheritance_intermediate_003,parallel_inheritance,intermediate,Scientific Computing,Parallel Inheritance Hierarchies,1,66,3,56.09,0,0,0,57,Data Class;Duplicated Code,1,0,yi-coder-1.5b,zh
parallel_inheritance_intermediate_004,parallel_inheritance,intermediate,General Software,Parallel Inheritance Hierarchies,1,53,4,72.03,1,1,0,16,Duplicated Code;Global State;Speculative Generality;Switch Statements,1,0,yi-coder-1.5b,zh
parallel_inheritance_intermediate_005,parallel_inheritance,intermediate,E-commerce,Parallel Inheritance Hierarchies,1,34,2,100.0,0,0,0,26,Data Class;Data Clumps;Duplicated Code;Lazy Class;Long Parameter List,1,0,yi-coder-1.5b,zh
primitive_obsession_advanced_001,primitive_obsession,advanced,Healthcare,Primitive Obsession,1,36,5,63.26,1,0,0,2,Long Method;Long Parameter List,0,,yi-coder-1.5b,zh
primitive_obsession_advanced_002,primitive_obsession,advanced,Scientific Computing,Primitive Obsession,1,33,2,100.0,1,0,0,11,Data Class;Global State;Lazy Class;Long Method;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_advanced_003,primitive_obsession,advanced,General Software,Primitive Obsession,1,41,1,100.0,1,0,0,5,Duplicated Code;Long Parameter List,0,,yi-coder-1.5b,zh
primitive_obsession_advanced_004,primitive_obsession,advanced,E-commerce,Primitive Obsession,1,53,2,77.93,1,0,0,45,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List;Speculative Generality,0,,yi-coder-1.5b,zh
primitive_obsession_advanced_005,primitive_obsession,advanced,Finance,Primitive Obsession,1,36,5,63.26,1,0,0,2,Long Method;Long Parameter List,0,,yi-coder-1.5b,zh
primitive_obsession_advanced_006,primitive_obsession,advanced,Healthcare,Primitive Obsession,1,33,2,100.0,1,0,0,11,Data Class;Global State;Lazy Class;Long Method;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_basic_001,primitive_obsession,basic,E-commerce,Primitive Obsession,1,7,1,100.0,0,0,0,1,Long Parameter List,0,,yi-coder-1.5b,zh
primitive_obsession_basic_002,primitive_obsession,basic,Finance,Primitive Obsession,1,17,5,90.44,4,0,0,10,Long Method;Magic Numbers/Strings;Switch Statements,0,,yi-coder-1.5b,zh
primitive_obsession_basic_003,primitive_obsession,basic,Healthcare,Primitive Obsession,1,7,1,100.0,1,0,0,4,Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_basic_004,primitive_obsession,basic,Scientific Computing,Primitive Obsession,1,8,1,100.0,0,0,0,7,Global State;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_basic_005,primitive_obsession,basic,General Software,Primitive Obsession,1,12,2,100.0,1,0,0,0,,0,,yi-coder-1.5b,zh
primitive_obsession_basic_006,primitive_obsession,basic,E-commerce,Primitive Obsession,1,19,3,96.19,0,0,0,3,Global State;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_intermediate_001,primitive_obsession,intermediate,Finance,Primitive Obsession,1,15,2,100.0,1,0,0,6,Data Class;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_intermediate_002,primitive_obsession,intermediate,Healthcare,Primitive Obsession,1,16,2,100.0,1,0,0,6,Data Class;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_intermediate_003,primitive_obsession,intermediate,Scientific Computing,Primitive Obsession,1,20,2,100.0,0,0,0,6,Data Class;Global State;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_intermediate_004,primitive_obsession,intermediate,General Software,Primitive Obsession,1,14,2,100.0,0,0,0,8,Data Class;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_intermediate_005,primitive_obsession,intermediate,E-commerce,Primitive Obsession,1,16,2,100.0,1,0,0,7,Data Class;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
primitive_obsession_intermediate_006,primitive_obsession,intermediate,Finance,Primitive Obsession,1,15,2,100.0,1,0,0,6,Data Class;Global State;Lazy Class;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
refused_bequest_advanced_001,refused_bequest,advanced,Finance,Refused Bequest,1,64,2,100.0,1,1,0,68,Duplicated Code,1,0,yi-coder-1.5b,zh
refused_bequest_advanced_002,refused_bequest,advanced,Healthcare,Refused Bequest,1,44,2,85.04,1,0,0,15,Duplicated Code;Refused Bequest;Speculative Generality,1,1,yi-coder-1.5b,zh
refused_bequest_advanced_003,refused_bequest,advanced,Scientific Computing,Refused Bequest,1,34,2,100.0,0,0,0,16,Duplicated Code,1,0,yi-coder-1.5b,zh
refused_bequest_advanced_004,refused_bequest,advanced,General Software,Refused Bequest,1,33,2,100.0,1,1,0,24,Data Class;Duplicated Code;Refused Bequest;Speculative Generality,1,1,yi-coder-1.5b,zh
refused_bequest_advanced_005,refused_bequest,advanced,E-commerce,Refused Bequest,1,18,2,100.0,1,1,0,12,Duplicated Code;Refused Bequest;Speculative Generality,1,1,yi-coder-1.5b,zh
refused_bequest_basic_001,refused_bequest,basic,E-commerce,Refused Bequest,1,38,2,62.15,0,0,0,26,Duplicated Code;God Class / Large Class;Middle Man,1,0,yi-coder-1.5b,zh
refused_bequest_basic_002,refused_bequest,basic,Finance,Refused Bequest,1,28,7,55.87,4,0,0,4,Deep Nesting;Duplicated Code,1,0,yi-coder-1.5b,zh
refused_bequest_basic_003,refused_bequest,basic,Healthcare,Refused Bequest,1,28,2,100.0,0,0,0,23,Data Clumps;Duplicated Code,1,0,yi-coder-1.5b,zh
refused_bequest_basic_004,refused_bequest,basic,Scientific Computing,Refused Bequest,1,40,2,53.56,0,0,0,8,Duplicated Code,1,0,yi-coder-1.5b,zh
refused_bequest_basic_005,refused_bequest,basic,General Software,Refused Bequest,1,28,2,100.0,1,0,0,7,Duplicated Code,1,0,yi-coder-1.5b,zh
refused_bequest_basic_006,refused_bequest,basic,E-commerce,Refused Bequest,1,38,2,62.15,0,0,0,26,Duplicated Code;God Class / Large Class;Middle Man,1,0,yi-coder-1.5b,zh
refused_bequest_intermediate_001,refused_bequest,intermediate,Finance,Refused Bequest,1,41,2,100.0,0,0,0,11,Duplicated Code;Global State,1,0,yi-coder-1.5b,zh
refused_bequest_intermediate_002,refused_bequest,intermediate,Healthcare,Refused Bequest,1,48,2,100.0,0,0,0,32,Data Class;Duplicated Code;Global State;Magic Numbers/Strings;Refused Bequest,1,1,yi-coder-1.5b,zh
refused_bequest_intermediate_003,refused_bequest,intermediate,Scientific Computing,Refused Bequest,1,15,2,100.0,2,1,0,8,Duplicated Code;Refused Bequest;Speculative Generality,1,1,yi-coder-1.5b,zh
refused_bequest_intermediate_004,refused_bequest,intermediate,General Software,Refused Bequest,1,34,2,100.0,1,0,0,36,Data Clumps;Duplicated Code,1,0,yi-coder-1.5b,zh
refused_bequest_intermediate_005,refused_bequest,intermediate,E-commerce,Refused Bequest,1,15,2,100.0,0,0,0,5,Duplicated Code,1,0,yi-coder-1.5b,zh
shotgun_surgery_advanced_001,shotgun_surgery,advanced,Finance,Shotgun Surgery,1,60,2,100.0,0,0,0,62,Data Class;Duplicated Code;Lazy Class;Long Parameter List;Speculative Generality,0,,yi-coder-1.5b,zh
shotgun_surgery_advanced_002,shotgun_surgery,advanced,Healthcare,Shotgun Surgery,1,100,3,72.91,9,9,0,53,Data Class;Duplicated Code;Global State;Lazy Class;Long Method;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
shotgun_surgery_advanced_003,shotgun_surgery,advanced,Scientific Computing,Shotgun Surgery,1,46,2,100.0,1,0,0,52,Duplicated Code;God Class / Large Class;Temporary Field,0,,yi-coder-1.5b,zh
shotgun_surgery_advanced_004,shotgun_surgery,advanced,General Software,Shotgun Surgery,1,67,3,64.22,0,0,0,39,Data Class;Duplicated Code;Feature Envy;Global State;Lazy Class,0,,yi-coder-1.5b,zh
shotgun_surgery_advanced_005,shotgun_surgery,advanced,E-commerce,Shotgun Surgery,1,35,2,100.0,0,0,0,14,Comments (as smell indicator);Duplicated Code;Speculative Generality,0,,yi-coder-1.5b,zh
shotgun_surgery_basic_001,shotgun_surgery,basic,E-commerce,Shotgun Surgery,1,19,3,100.0,0,0,0,3,Global State,0,,yi-coder-1.5b,zh
shotgun_surgery_basic_002,shotgun_surgery,basic,Finance,Shotgun Surgery,1,53,5,55.75,7,3,0,10,Duplicated Code;Feature Envy;Lazy Class;Long Parameter List;Message Chains,0,,yi-coder-1.5b,zh
shotgun_surgery_basic_003,shotgun_surgery,basic,Healthcare,Shotgun Surgery,1,50,3,100.0,0,0,0,19,Duplicated Code,0,,yi-coder-1.5b,zh
shotgun_surgery_basic_004,shotgun_surgery,basic,Scientific Computing,Shotgun Surgery,1,46,2,100.0,1,0,0,10,Dead Code;Duplicated Code;Lazy Class;Message Chains,0,,yi-coder-1.5b,zh
shotgun_surgery_basic_005,shotgun_surgery,basic,General Software,Shotgun Surgery,1,48,4,84.73,0,0,0,2,Duplicated Code,0,,yi-coder-1.5b,zh
shotgun_surgery_basic_006,shotgun_surgery,basic,E-commerce,Shotgun Surgery,1,19,3,100.0,0,0,0,3,Global State,0,,yi-coder-1.5b,zh
shotgun_surgery_intermediate_001,shotgun_surgery,intermediate,Finance,Shotgun Surgery,1,75,4,62.95,0,0,0,39,Duplicated Code;Global State;Switch Statements,0,,yi-coder-1.5b,zh
shotgun_surgery_intermediate_002,shotgun_surgery,intermediate,Healthcare,Shotgun Surgery,1,73,2,100.0,0,0,0,30,Data Class;Duplicated Code;Global State;Lazy Class;Long Method;Long Parameter List;Magic Numbers/Strings,0,,yi-coder-1.5b,zh
shotgun_surgery_intermediate_003,shotgun_surgery,intermediate,Scientific Computing,Shotgun Surgery,1,94,2,100.0,0,0,0,80,Data Clumps;Duplicated Code;Global State;Long Parameter List;Magic Numbers/Strings;Message Chains;Speculative Generality,0,,yi-coder-1.5b,zh
shotgun_surgery_intermediate_004,shotgun_surgery,intermediate,General Software,Shotgun Surgery,1,34,2,100.0,0,0,0,24,Duplicated Code;Lazy Class,0,,yi-coder-1.5b,zh
shotgun_surgery_intermediate_005,shotgun_surgery,intermediate,E-commerce,Shotgun Surgery,0,97,0,,93,0,0,1,Duplicated Code,0,,yi-coder-1.5b,zh
speculative_generality_advanced_001,speculative_generality,advanced,Finance,Speculative Generality,1,32,0,100.0,0,0,0,7,Comments (as smell indicator);Global State;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
speculative_generality_advanced_002,speculative_generality,advanced,Healthcare,Speculative Generality,1,50,2,100.0,0,0,0,13,Duplicated Code;Global State;Long Method;Speculative Generality,1,1,yi-coder-1.5b,zh
speculative_generality_advanced_003,speculative_generality,advanced,Scientific Computing,Speculative Generality,1,61,0,92.2,10,6,0,22,Dead Code;Global State;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
speculative_generality_advanced_004,speculative_generality,advanced,General Software,Speculative Generality,1,53,6,50.68,0,0,0,10,Duplicated Code;Magic Numbers/Strings;Switch Statements,1,0,yi-coder-1.5b,zh
speculative_generality_advanced_005,speculative_generality,advanced,E-commerce,Speculative Generality,1,32,0,100.0,0,0,0,7,Comments (as smell indicator);Global State;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
speculative_generality_basic_001,speculative_generality,basic,E-commerce,Speculative Generality,1,21,3,100.0,0,0,0,5,Global State;Lazy Class;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
speculative_generality_basic_002,speculative_generality,basic,Finance,Speculative Generality,1,34,3,78.64,4,2,0,3,Duplicated Code;Global State,1,0,yi-coder-1.5b,zh
speculative_generality_basic_003,speculative_generality,basic,Healthcare,Speculative Generality,1,29,2,100.0,0,0,0,14,Data Class;Duplicated Code;Speculative Generality,1,1,yi-coder-1.5b,zh
speculative_generality_basic_004,speculative_generality,basic,Scientific Computing,Speculative Generality,1,35,2,79.1,4,0,0,7,Dead Code;Global State;Long Method,1,0,yi-coder-1.5b,zh
speculative_generality_basic_005,speculative_generality,basic,General Software,Speculative Generality,1,29,2,90.76,0,0,0,15,Data Class;Duplicated Code;Speculative Generality,1,1,yi-coder-1.5b,zh
speculative_generality_basic_006,speculative_generality,basic,E-commerce,Speculative Generality,1,21,3,100.0,0,0,0,5,Global State;Lazy Class;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
speculative_generality_intermediate_001,speculative_generality,intermediate,Finance,Speculative Generality,1,61,3,70.79,0,0,0,22,Duplicated Code;Global State;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
speculative_generality_intermediate_002,speculative_generality,intermediate,Healthcare,Speculative Generality,1,9,1,100.0,0,0,0,0,,1,0,yi-coder-1.5b,zh
speculative_generality_intermediate_003,speculative_generality,intermediate,Scientific Computing,Speculative Generality,1,47,2,70.41,0,0,0,7,Duplicated Code;Global State;Long Method;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
speculative_generality_intermediate_004,speculative_generality,intermediate,General Software,Speculative Generality,1,56,3,100.0,13,0,0,25,Duplicated Code,1,0,yi-coder-1.5b,zh
speculative_generality_intermediate_005,speculative_generality,intermediate,E-commerce,Speculative Generality,1,17,2,69.85,2,0,0,5,Dead Code;Global State;Lazy Class,1,0,yi-coder-1.5b,zh
switch_statements_advanced_001,switch_statements,advanced,Healthcare,Switch Statements,1,72,1,80.87,1,0,0,23,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
switch_statements_advanced_002,switch_statements,advanced,Scientific Computing,Switch Statements,1,38,13,58.85,6,0,0,5,Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
switch_statements_advanced_003,switch_statements,advanced,General Software,Switch Statements,1,17,1,100.0,1,0,0,1,Long Parameter List,1,0,yi-coder-1.5b,zh
switch_statements_advanced_004,switch_statements,advanced,E-commerce,Switch Statements,1,72,14,60.49,4,0,0,2,Long Method;Long Parameter List,1,0,yi-coder-1.5b,zh
switch_statements_advanced_005,switch_statements,advanced,Finance,Switch Statements,1,3,1,100.0,1,0,0,1,Long Parameter List,1,0,yi-coder-1.5b,zh
switch_statements_advanced_006,switch_statements,advanced,Healthcare,Switch Statements,1,72,1,80.87,1,0,0,23,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
switch_statements_basic_001,switch_statements,basic,E-commerce,Switch Statements,1,13,6,63.52,1,0,0,6,Magic Numbers/Strings;Switch Statements,1,1,yi-coder-1.5b,zh
switch_statements_basic_002,switch_statements,basic,Finance,Switch Statements,1,13,6,63.52,1,0,0,4,Magic Numbers/Strings;Switch Statements,1,1,yi-coder-1.5b,zh
switch_statements_basic_003,switch_statements,basic,Healthcare,Switch Statements,1,13,6,63.52,0,0,0,1,Switch Statements,1,1,yi-coder-1.5b,zh
switch_statements_basic_004,switch_statements,basic,Scientific Computing,Switch Statements,1,13,6,63.52,1,0,0,1,Switch Statements,1,1,yi-coder-1.5b,zh
switch_statements_basic_005,switch_statements,basic,General Software,Switch Statements,1,49,2,76.55,2,0,0,42,Long Method;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
switch_statements_basic_006,switch_statements,basic,E-commerce,Switch Statements,1,22,6,89.38,0,0,0,2,Long Method;Switch Statements,1,1,yi-coder-1.5b,zh
switch_statements_intermediate_001,switch_statements,intermediate,Finance,Switch Statements,1,54,22,42.77,3,0,0,3,Long Method;Switch Statements,1,1,yi-coder-1.5b,zh
switch_statements_intermediate_002,switch_statements,intermediate,Healthcare,Switch Statements,1,38,5,82.42,1,0,0,1,Long Method,1,0,yi-coder-1.5b,zh
switch_statements_intermediate_003,switch_statements,intermediate,Scientific Computing,Switch Statements,1,58,34,39.01,10,0,0,7,Long Method;Switch Statements,1,1,yi-coder-1.5b,zh
switch_statements_intermediate_004,switch_statements,intermediate,General Software,Switch Statements,1,22,8,69.82,1,0,0,1,Long Method,1,0,yi-coder-1.5b,zh
switch_statements_intermediate_005,switch_statements,intermediate,E-commerce,Switch Statements,1,21,2,99.41,2,0,0,1,Long Method,1,0,yi-coder-1.5b,zh
switch_statements_intermediate_006,switch_statements,intermediate,Finance,Switch Statements,1,54,22,42.77,3,0,0,3,Long Method;Switch Statements,1,1,yi-coder-1.5b,zh
temporary_field_advanced_001,temporary_field,advanced,Finance,Temporary Field,1,28,2,100.0,1,0,0,8,Duplicated Code;Long Parameter List;Speculative Generality,1,0,yi-coder-1.5b,zh
temporary_field_advanced_002,temporary_field,advanced,Healthcare,Temporary Field,1,16,2,100.0,1,0,0,1,Long Parameter List,1,0,yi-coder-1.5b,zh
temporary_field_advanced_003,temporary_field,advanced,Scientific Computing,Temporary Field,1,39,2,100.0,1,0,0,20,Duplicated Code;Long Parameter List,1,0,yi-coder-1.5b,zh
temporary_field_advanced_004,temporary_field,advanced,General Software,Temporary Field,1,27,2,100.0,1,0,0,9,Duplicated Code;Long Parameter List;Speculative Generality,1,0,yi-coder-1.5b,zh
temporary_field_advanced_005,temporary_field,advanced,E-commerce,Temporary Field,1,28,2,100.0,1,0,0,8,Duplicated Code;Long Parameter List;Speculative Generality,1,0,yi-coder-1.5b,zh
temporary_field_basic_001,temporary_field,basic,E-commerce,Temporary Field,1,22,2,100.0,0,0,0,0,,1,0,yi-coder-1.5b,zh
temporary_field_basic_002,temporary_field,basic,Finance,Temporary Field,1,28,2,57.62,0,0,0,4,Duplicated Code;Temporary Field,1,1,yi-coder-1.5b,zh
temporary_field_basic_003,temporary_field,basic,Healthcare,Temporary Field,1,9,2,100.0,0,0,0,0,,1,0,yi-coder-1.5b,zh
temporary_field_basic_004,temporary_field,basic,Scientific Computing,Temporary Field,1,27,2,100.0,1,0,0,4,Comments (as smell indicator);Global State;Long Method,1,0,yi-coder-1.5b,zh
temporary_field_basic_005,temporary_field,basic,General Software,Temporary Field,1,39,2,100.0,0,0,0,4,Global State;Long Method;Long Parameter List;Magic Numbers/Strings,1,0,yi-coder-1.5b,zh
temporary_field_basic_006,temporary_field,basic,E-commerce,Temporary Field,1,22,2,100.0,0,0,0,0,,1,0,yi-coder-1.5b,zh
temporary_field_intermediate_001,temporary_field,intermediate,Finance,Temporary Field,1,36,2,100.0,0,0,0,8,Duplicated Code;Middle Man,1,0,yi-coder-1.5b,zh
temporary_field_intermediate_002,temporary_field,intermediate,Healthcare,Temporary Field,1,18,2,100.0,0,0,0,3,Duplicated Code;Speculative Generality,1,0,yi-coder-1.5b,zh
temporary_field_intermediate_003,temporary_field,intermediate,Scientific Computing,Temporary Field,1,24,3,59.92,0,0,0,3,Duplicated Code;Long Parameter List;Temporary Field,1,1,yi-coder-1.5b,zh
temporary_field_intermediate_004,temporary_field,intermediate,General Software,Temporary Field,1,26,5,70.53,0,0,0,4,Deep Nesting;Global State;Long Method;Long Parameter List,1,0,yi-coder-1.5b,zh
temporary_field_intermediate_005,temporary_field,intermediate,E-commerce,Temporary Field,1,26,2,100.0,0,0,0,8,Duplicated Code,1,0,yi-coder-1.5b,zh
alternative_classes_different_interfaces_advanced_001,alternative_classes_different_interfaces,advanced,Finance,Alternative Classes with Different Interfaces,1,14,2,100.0,0,0,0,6,Duplicated Code;Lazy Class;Long Parameter List,0,,yi-coder-9b,en
alternative_classes_different_interfaces_advanced_002,alternative_classes_different_interfaces,advanced,Healthcare,Alternative Classes with Different Interfaces,1,36,2,100.0,3,0,0,6,Global State;Lazy Class;Magic Numbers/Strings,0,,yi-coder-9b,en
alternative_classes_different_interfaces_advanced_003,alternative_classes_different_interfaces,advanced,Scientific Computing,Alternative Classes with Different Interfaces,1,14,2,100.0,0,0,0,6,Duplicated Code;Lazy Class,0,,yi-coder-9b,en
alternative_classes_different_interfaces_advanced_004,alternative_classes_different_interfaces,advanced,General Software,Alternative Classes with Different Interfaces,1,35,4,100.0,1,0,0,9,Duplicated Code;Global State;Lazy Class;Long Method,0,,yi-coder-9b,en
alternative_classes_different_interfaces_advanced_005,alternative_classes_different_interfaces,advanced,E-commerce,Alternative Classes with Different Interfaces,1,36,2,100.0,0,0,0,3,Global State,0,,yi-coder-9b,en
alternative_classes_different_interfaces_basic_001,alternative_classes_different_interfaces,basic,E-commerce,Alternative Classes with Different Interfaces,1,16,2,100.0,2,0,0,0,,0,,yi-coder-9b,en
alternative_classes_different_interfaces_basic_002,alternative_classes_different_interfaces,basic,Finance,Alternative Classes with Different Interfaces,1,9,2,100.0,0,0,0,3,Duplicated Code;Lazy Class,0,,yi-coder-9b,en
alternative_classes_different_interfaces_basic_003,alternative_classes_different_interfaces,basic,Healthcare,Alternative Classes with Different Interfaces,1,44,2,100.0,4,0,0,13,Data Clumps;Duplicated Code;Lazy Class;Long Parameter List,0,,yi-coder-9b,en
alternative_classes_different_interfaces_basic_004,alternative_classes_different_interfaces,basic,Scientific Computing,Alternative Classes with Different Interfaces,1,18,2,86.18,0,0,0,1,Duplicated Code,0,,yi-coder-9b,en
alternative_classes_different_interfaces_basic_005,alternative_classes_different_interfaces,basic,General Software,Alternative Classes with Different Interfaces,1,29,2,100.0,3,0,0,2,Data Class;Duplicated Code,0,,yi-coder-9b,en
alternative_classes_different_interfaces_basic_006,alternative_classes_different_interfaces,basic,E-commerce,Alternative Classes with Different Interfaces,1,16,2,100.0,2,0,0,0,,0,,yi-coder-9b,en
alternative_classes_different_interfaces_intermediate_001,alternative_classes_different_interfaces,intermediate,Finance,Alternative Classes with Different Interfaces,1,14,2,100.0,0,0,0,6,Duplicated Code;Lazy Class,0,,yi-coder-9b,en
alternative_classes_different_interfaces_intermediate_002,alternative_classes_different_interfaces,intermediate,Healthcare,Alternative Classes with Different Interfaces,1,30,2,100.0,0,0,0,2,Duplicated Code;Message Chains,0,,yi-coder-9b,en
alternative_classes_different_interfaces_intermediate_003,alternative_classes_different_interfaces,intermediate,Scientific Computing,Alternative Classes with Different Interfaces,1,30,6,56.64,4,0,0,3,Duplicated Code;Feature Envy,0,,yi-coder-9b,en
alternative_classes_different_interfaces_intermediate_004,alternative_classes_different_interfaces,intermediate,General Software,Alternative Classes with Different Interfaces,1,22,2,100.0,0,0,0,4,Comments (as smell indicator);Duplicated Code,0,,yi-coder-9b,en
alternative_classes_different_interfaces_intermediate_005,alternative_classes_different_interfaces,intermediate,E-commerce,Alternative Classes with Different Interfaces,1,28,2,79.27,1,0,0,6,Duplicated Code;Lazy Class;Message Chains,0,,yi-coder-9b,en
comments_smell_advanced_001,comments_smell,advanced,E-commerce,Comments (as smell indicator),1,74,4,79.74,1,0,0,8,Comments (as smell indicator);Dead Code;Long Method;Magic Numbers/Strings,1,1,yi-coder-9b,en
comments_smell_advanced_002,comments_smell,advanced,Finance,Comments (as smell indicator),1,80,5,72.24,4,0,0,12,Deep Nesting;Duplicated Code;Global State;Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
comments_smell_advanced_003,comments_smell,advanced,Healthcare,Comments (as smell indicator),1,40,1,60.09,0,0,0,2,Long Method;Magic Numbers/Strings,1,0,yi-coder-9b,en
comments_smell_advanced_004,comments_smell,advanced,Scientific Computing,Comments (as smell indicator),1,34,0,100.0,0,0,0,6,Comments (as smell indicator);Global State,1,1,yi-coder-9b,en
comments_smell_basic_001,comments_smell,basic,E-commerce,Comments (as smell indicator),1,25,3,93.36,0,0,0,2,Comments (as smell indicator);Long Method,1,1,yi-coder-9b,en
comments_smell_basic_002,comments_smell,basic,Finance,Comments (as smell indicator),1,30,2,70.63,0,0,0,3,Global State;Magic Numbers/Strings,1,0,yi-coder-9b,en
comments_smell_basic_003,comments_smell,basic,Healthcare,Comments (as smell indicator),1,10,1,97.87,0,0,0,1,Comments (as smell indicator),1,1,yi-coder-9b,en
comments_smell_basic_004,comments_smell,basic,Scientific Computing,Comments (as smell indicator),1,17,1,100.0,0,0,0,0,,1,0,yi-coder-9b,en
comments_smell_basic_005,comments_smell,basic,General Software,Comments (as smell indicator),1,30,2,79.3,0,0,0,5,Duplicated Code,1,0,yi-coder-9b,en
